"Date","OriginalPrecipitation","DeltaShiftPrecipitation","OriginalTemperature","DeltaShiftTemperature","ScenarioPrecipitation"
2006-12-07,0.71,0.781,8.01,9.01,0.96311834184315
2006-12-08,0.96,1.056,5.75,6.75,1.30224451854848
2006-12-09,6.4,7.04,6.85,7.85,8.68163012365656
2006-12-10,1.68,1.848,7.21,8.21,2.27892790745985
2006-12-11,0.07,0.077,4.12,5.12,0.0949553294774936
2006-12-12,3.64,4.004,6.05,7.05,4.93767713282967
2006-12-13,0.34,0.374,4.79,5.79,0.461211600319255
2006-12-14,1.13,1.243,4.78,5.78,1.53285031870811
2006-12-15,10.37,11.407,7.8,8.8,14.0669538097373
2006-12-16,0.54,0.594,6.55,7.55,0.732512541683522
2006-12-17,0.01,0.011,3.68,4.68,0.0135650470682134
2006-12-18,0,0,-2.17,-1.17,0
2006-12-19,0.09,0.099,-2.71,-1.71,0.12208542361392
2006-12-20,1.24,1.364,-2.13,-1.13,1.68206583645846
2006-12-21,0.2,0.22,0.74,1.74,0.271300941364268
2006-12-22,0.01,0.011,-1.58,-0.58,0.0135650470682134
2006-12-23,0,0,1.42,2.42,0
2006-12-24,0,0,2.05,3.05,0
2006-12-25,0,0,3.32,4.32,0
2006-12-26,0.09,0.099,-0.02,0.98,0.12208542361392
2006-12-27,0.07,0.077,0.75,1.75,0.0949553294774936
2006-12-28,0.01,0.011,0.72,1.72,0.0135650470682134
2006-12-29,0.01,0.011,0.87,1.87,0.0135650470682134
2006-12-30,0.01,0.011,-1.08,-0.0800000000000001,0.0135650470682134
2006-12-31,3.27,3.597,2.95,3.95,4.43577039130577
2007-01-01,0.41,0.451,3.34,4.34,0.556166929796748
2007-01-02,9.17,10.087,3.22,4.22,12.4391481615517
2007-01-03,0.68,0.748,1.22,2.22,0.92242320063851
2007-01-04,0.04,0.044,-0.23,0.77,0.0542601882728535
2007-01-05,2.28,2.508,4.9,5.9,3.09283073155265
2007-01-06,1.67,1.837,1.42,2.42,2.26536286039163
2007-01-07,5.28,5.808,0.23,1.23,7.16234485201666
2007-01-08,1.34,1.474,3.52,4.52,1.81771630714059
2007-01-09,1.65,1.815,5.71,6.71,2.23823276625521
2007-01-10,4.45,4.895,5.79,6.79,6.03644594535495
2007-01-11,2.37,2.607,4.88,5.88,3.21491615516657
2007-01-12,6.82,7.502,-0.38,0.62,9.25136210052152
2007-01-13,7.32,8.052,0.42,1.42,9.92961445393219
2007-01-14,1.9,2.09,0.51,1.51,2.57735894296054
2007-01-15,12.36,13.596,2.21,3.21,16.7663981763117
2007-01-16,1.85,2.035,2.74,3.74,2.50953370761947
2007-01-17,0.13,0.143,5.1,6.1,0.176345611886774
2007-01-18,2.35,2.585,0.38,1.38,3.18778606103014
2007-01-19,3.32,3.652,2.57,3.57,4.50359562664684
2007-01-20,4.23,4.653,-1.84,-0.84,5.73801490985426
2007-01-21,2.83,3.113,-3.93,-2.93,3.83890832030439
2007-01-22,12.29,13.519,-2.27,-1.27,16.6714428468342
2007-01-23,0.76,0.836,-7.33,-6.33,1.03094357718422
2007-01-24,0.54,0.594,-9.2,-8.2,0.732512541683522
2007-01-25,0.09,0.099,-9.23,-8.23,0.12208542361392
2007-01-26,0.02,0.022,-9.5,-8.5,0.0271300941364268
2007-01-27,4.03,4.433,-2.65,-1.65,5.46671396848999
2007-01-28,0.22,0.242,-6.2,-5.2,0.298431035500694
2007-01-29,0.62,0.682,-7.76,-6.76,0.841032918229229
2007-01-30,0.17,0.187,-6.54,-5.54,0.230605800159627
2007-01-31,0.48,0.528,-3.15,-2.15,0.651122259274242
2007-02-01,0.6,0.66,0.14,1.14,0.813902824092803
2007-02-02,0.05,0.055,-1.51,-0.51,0.0678252353410669
2007-02-03,1.33,1.463,0.51,1.51,1.80415126007238
2007-02-04,0.53,0.583,1.51,2.51,0.718947494615309
2007-02-05,0.42,0.462,-0.52,0.48,0.569731976864962
2007-02-06,2.56,2.816,-2.94,-1.94,3.47265204946262
2007-02-07,3.18,3.498,-5.9,-4.9,4.31368496769185
2007-02-08,0.18,0.198,-9.32,-8.32,0.244170847227841
2007-02-09,1.33,1.463,-5.79,-4.79,1.80415126007238
2007-02-10,0.33,0.363,-7.05,-6.05,0.447646553251041
2007-02-11,0.04,0.044,-7.84,-6.84,0.0542601882728535
2007-02-12,0,0,-9.27,-8.27,0
2007-02-13,0.24,0.264,-4.68,-3.68,0.325561129637121
2007-02-14,2.9,3.19,-2.35,-1.35,3.93386364978188
2007-02-15,1.32,1.452,-2.26,-1.26,1.79058621300417
2007-02-16,0.19,0.209,-1.76,-0.76,0.257735894296054
2007-02-17,0.19,0.209,-1.19,-0.19,0.257735894296054
2007-02-18,0.02,0.022,1.12,2.12,0.0271300941364268
2007-02-19,0.14,0.154,-0.49,0.51,0.189910658954987
2007-02-20,0.99,1.089,-1.99,-0.99,1.34293965975312
2007-02-21,2.43,2.673,-8.58,-7.58,3.29630643757585
2007-02-22,0.23,0.253,-13.14,-12.14,0.311996082568908
2007-02-23,0.78,0.858,-8.44,-7.44,1.05807367132064
2007-02-24,0.59,0.649,-6.88,-5.88,0.800337777024589
2007-02-25,0.19,0.209,-3.51,-2.51,0.257735894296054
2007-02-26,6.14,6.754,-1.67,-0.67,8.32893889988301
2007-02-27,1.62,1.782,-1.15,-0.15,2.19753762505057
2007-02-28,6.22,6.842,-1.99,-0.99,8.43745927642872
2007-03-01,1.47,1.5435,-2.08,-1.08,1.157625
2007-03-02,2.4,2.52,0.94,1.94,1.89
2007-03-03,0.67,0.7035,1.15,2.15,0.527625
2007-03-04,0.18,0.189,-0.47,0.53,0.14175
2007-03-05,0.03,0.0315,-2.86,-1.86,0.023625
2007-03-06,0.08,0.084,0.86,1.86,0.063
2007-03-07,3.56,3.738,1.69,2.69,2.8035
2007-03-08,8.53,8.9565,2.91,3.91,6.717375
2007-03-09,7.95,8.3475,2.92,3.92,6.260625
2007-03-10,0.55,0.5775,2.95,3.95,0.433125
2007-03-11,0.45,0.4725,3.68,4.68,0.354375
2007-03-12,0.06,0.063,4.54,5.54,0.04725
2007-03-13,0.02,0.021,6.75,7.75,0.01575
2007-03-14,0,0,6.15,7.15,0
2007-03-15,0.02,0.021,5.35,6.35,0.01575
2007-03-16,0,0,6.19,7.19,0
2007-03-17,0.02,0.021,6.01,7.01,0.01575
2007-03-18,4.25,4.4625,3.51,4.51,3.346875
2007-03-19,5.95,6.2475,1.71,2.71,4.685625
2007-03-20,5.39,5.6595,1.55,2.55,4.244625
2007-03-21,0.68,0.714,0.97,1.97,0.5355
2007-03-22,0.03,0.0315,0.51,1.51,0.023625
2007-03-23,0.03,0.0315,0.7,1.7,0.023625
2007-03-24,5.82,6.111,2.42,3.42,4.58325
2007-03-25,0.28,0.294,4.11,5.11,0.2205
2007-03-26,0.02,0.021,3.27,4.27,0.01575
2007-03-27,0.01,0.0105,4.65,5.65,0.007875
2007-03-28,0,0,6.08,7.08,0
2007-03-29,0,0,5.74,6.74,0
2007-03-30,0,0,6.25,7.25,0
2007-03-31,0,0,6.44,7.44,0
2007-04-01,0,0,4.71,5.71,0
2007-04-02,0,0,5.36,6.36,0
2007-04-03,0,0,7.82,8.82,0
2007-04-04,0.74,0.777,3.51,4.51,0.58275
2007-04-05,0.05,0.0525,4.4,5.4,0.039375
2007-04-06,0.37,0.3885,5.86,6.86,0.291375
2007-04-07,0.4,0.42,2.66,3.66,0.315
2007-04-08,0.25,0.2625,1.68,2.68,0.196875
2007-04-09,0.21,0.2205,1.41,2.41,0.165375
2007-04-10,5.54,5.817,1.26,2.26,4.36275
2007-04-11,0.53,0.5565,2.62,3.62,0.417375
2007-04-12,0.03,0.0315,8.19,9.19,0.023625
2007-04-13,0,0,6.55,7.55,0
2007-04-14,0,0,9.74,10.74,0
2007-04-15,0,0,11.85,12.85,0
2007-04-16,0,0,13.13,14.13,0
2007-04-17,0,0,13.82,14.82,0
2007-04-18,0.51,0.5355,7.83,8.83,0.401625
2007-04-19,1.43,1.5015,5.82,6.82,1.126125
2007-04-20,10.19,10.6995,4.5,5.5,8.024625
2007-04-21,1.22,1.281,4.87,5.87,0.96075
2007-04-22,0.01,0.0105,3.95,4.95,0.007875
2007-04-23,1.69,1.7745,4.63,5.63,1.330875
2007-04-24,2.96,3.108,8.29,9.29,2.331
2007-04-25,0.13,0.1365,11.91,12.91,0.102375
2007-04-26,0.43,0.4515,13.62,14.62,0.338625
2007-04-27,0.05,0.0525,15.97,16.97,0.039375
2007-04-28,0.01,0.0105,13.96,14.96,0.007875
2007-04-29,0.34,0.357,8.16,9.16,0.26775
2007-04-30,0.14,0.147,8.75,9.75,0.11025
2007-05-01,0.2,0.21,5.95,6.95,0.1575
2007-05-02,0.39,0.4095,6.23,7.23,0.307125
2007-05-03,0.01,0.0105,7.7,8.7,0.007875
2007-05-04,0,0,10.45,11.45,0
2007-05-05,0.02,0.021,9.35,10.35,0.01575
2007-05-06,0,0,9.75,10.75,0
2007-05-07,0,0,13.3,14.3,0
2007-05-08,2.27,2.3835,10.94,11.94,1.787625
2007-05-09,0.52,0.546,10.78,11.78,0.4095
2007-05-10,2.14,2.247,9.92,10.92,1.68525
2007-05-11,4.22,4.431,8.88,9.88,3.32325
2007-05-12,0.68,0.714,9.33,10.33,0.5355
2007-05-13,0.02,0.021,8.63,9.63,0.01575
2007-05-14,1.99,2.0895,9.42,10.42,1.567125
2007-05-15,13.22,13.881,11.35,12.35,10.41075
2007-05-16,0.98,1.029,10.99,11.99,0.77175
2007-05-17,0.14,0.147,10,11,0.11025
2007-05-18,1.4,1.47,9.38,10.38,1.1025
2007-05-19,3.71,3.8955,10.78,11.78,2.921625
2007-05-20,3.56,3.738,13.88,14.88,2.8035
2007-05-21,0.23,0.2415,13.98,14.98,0.181125
2007-05-22,5.03,5.2815,11.67,12.67,3.961125
2007-05-23,1.42,1.491,11.42,12.42,1.11825
2007-05-24,0.05,0.0525,13.13,14.13,0.039375
2007-05-25,0.06,0.063,14.45,15.45,0.04725
2007-05-26,1.07,1.1235,15.28,16.28,0.842625
2007-05-27,0.08,0.084,15.39,16.39,0.063
2007-05-28,0.07,0.0735,14.82,15.82,0.055125
2007-05-29,17.17,18.0285,9.98,10.98,13.521375
2007-05-30,1.28,1.344,13.42,14.42,1.008
2007-05-31,9.4,9.87,12.51,13.51,7.4025
2007-06-01,3.72,3.348,10.49,11.49,2.511
2007-06-02,10.88,9.792,12.66,13.66,7.344
2007-06-03,0.5,0.45,13.13,14.13,0.3375
2007-06-04,0,0,14.02,15.02,0
2007-06-05,0,0,16.18,17.18,0
2007-06-06,0,0,18.66,19.66,0
2007-06-07,0,0,20.08,21.08,0
2007-06-08,0,0,19.8,20.8,0
2007-06-09,0,0,21.79,22.79,0
2007-06-10,0,0,22.64,23.64,0
2007-06-11,1.45,1.305,21.83,22.83,0.97875
2007-06-12,0.18,0.162,20.07,21.07,0.1215
2007-06-13,1.01,0.909,17.26,18.26,0.68175
2007-06-14,2.03,1.827,14.73,15.73,1.37025
2007-06-15,4.52,4.068,12.6,13.6,3.051
2007-06-16,0.23,0.207,13.87,14.87,0.15525
2007-06-17,0,0,14.57,15.57,0
2007-06-18,19.06,17.154,11.9,12.9,12.8655
2007-06-19,1.57,1.413,14.38,15.38,1.05975
2007-06-20,5.89,5.301,14.33,15.33,3.97575
2007-06-21,1.99,1.791,16.2,17.2,1.34325
2007-06-22,4.24,3.816,15.93,16.93,2.862
2007-06-23,0.6,0.54,15.09,16.09,0.405
2007-06-24,10.47,9.423,14.8,15.8,7.06725
2007-06-25,2.05,1.845,16.69,17.69,1.38375
2007-06-26,3.62,3.258,17.02,18.02,2.4435
2007-06-27,0.43,0.387,17.92,18.92,0.29025
2007-06-28,3.38,3.042,12.89,13.89,2.2815
2007-06-29,1.91,1.719,15.78,16.78,1.28925
2007-06-30,0.79,0.711,15.36,16.36,0.53325
2007-07-01,10.11,9.099,14.7,15.7,6.82425
2007-07-02,5.97,5.373,14.72,15.72,4.02975
2007-07-03,0.72,0.648,17.43,18.43,0.486
2007-07-04,0.47,0.423,17.87,18.87,0.31725
2007-07-05,12.96,11.664,16.94,17.94,8.748
2007-07-06,4.86,4.374,18.85,19.85,3.2805
2007-07-07,0.8,0.72,17.93,18.93,0.54
2007-07-08,1.49,1.341,16.27,17.27,1.00575
2007-07-09,12.51,11.259,13.19,14.19,8.44425
2007-07-10,0.98,0.882,14.08,15.08,0.6615
2007-07-11,0.98,0.882,15.98,16.98,0.6615
2007-07-12,0.33,0.297,15.59,16.59,0.22275
2007-07-13,1.51,1.359,14.42,15.42,1.01925
2007-07-14,1,0.9,16.04,17.04,0.675
2007-07-15,1.34,1.206,17.66,18.66,0.9045
2007-07-16,1.19,1.071,17.43,18.43,0.80325
2007-07-17,0.05,0.045,19.69,20.69,0.03375
2007-07-18,2.83,2.547,19.39,20.39,1.91025
2007-07-19,0.56,0.504,17.77,18.77,0.378
2007-07-20,1.28,1.152,16.64,17.64,0.864
2007-07-21,0.44,0.396,16.26,17.26,0.297
2007-07-22,0.02,0.018,16.9,17.9,0.0135
2007-07-23,0.07,0.063,17.55,18.55,0.04725
2007-07-24,1.45,1.305,16.14,17.14,0.97875
2007-07-25,2.97,2.673,16.96,17.96,2.00475
2007-07-26,1.05,0.945,17.6,18.6,0.70875
2007-07-27,0.07,0.063,18.52,19.52,0.04725
2007-07-28,8.36,7.524,16.39,17.39,5.643
2007-07-29,1.18,1.062,16.47,17.47,0.7965
2007-07-30,2.93,2.637,15.34,16.34,1.97775
2007-07-31,0.53,0.477,15.02,16.02,0.35775
2007-08-01,0.92,0.828,16.18,17.18,0.621
2007-08-02,0.58,0.522,17.3,18.3,0.3915
2007-08-03,0.32,0.288,17.56,18.56,0.216
2007-08-04,15.59,14.031,14.88,15.88,10.52325
2007-08-05,0.84,0.756,16.74,17.74,0.567
2007-08-06,0.12,0.108,19,20,0.081
2007-08-07,0.01,0.009,20.77,21.77,0.00675
2007-08-08,0,0,20.63,21.63,0
2007-08-09,5.99,5.391,19.61,20.61,4.04325
2007-08-10,2.9,2.61,20.15,21.15,1.9575
2007-08-11,10.98,9.882,18.18,19.18,7.4115
2007-08-12,1.22,1.098,20.81,21.81,0.8235
2007-08-13,10.64,9.576,19.39,20.39,7.182
2007-08-14,5.93,5.337,19.33,20.33,4.00275
2007-08-15,0.36,0.324,18.08,19.08,0.243
2007-08-16,2.57,2.313,17.91,18.91,1.73475
2007-08-17,6.09,5.481,18,19,4.11075
2007-08-18,0.63,0.567,15.57,16.57,0.42525
2007-08-19,0.58,0.522,15.17,16.17,0.3915
2007-08-20,0.06,0.054,15.51,16.51,0.0405
2007-08-21,0.11,0.099,16.62,17.62,0.07425
2007-08-22,0.05,0.045,18.52,19.52,0.03375
2007-08-23,0.01,0.009,18.11,19.11,0.00675
2007-08-24,0.2,0.18,18.93,19.93,0.135
2007-08-25,0.13,0.117,20.36,21.36,0.08775
2007-08-26,0.01,0.009,18.92,19.92,0.00675
2007-08-27,0.25,0.225,15.34,16.34,0.16875
2007-08-28,2.52,2.268,12.24,13.24,1.701
2007-08-29,3.28,2.952,10.1,11.1,2.214
2007-08-30,0.73,0.657,10.61,11.61,0.49275
2007-08-31,0.08,0.072,9.78,10.78,0.054
2007-09-01,0.11,0.11,10.18,11.18,0.133360823360693
2007-09-02,0.04,0.04,11.05,12.05,0.0484948448584338
2007-09-03,3.13,3.13,14.87,15.87,3.79472161017244
2007-09-04,3.96,3.96,11.1,12.1,4.80098964098494
2007-09-05,13.07,13.07,8.86,9.86,15.8456905574932
2007-09-06,0.91,0.91,11.79,12.79,1.10325772052937
2007-09-07,0.46,0.46,14.45,15.45,0.557690715871988
2007-09-08,0.34,0.34,12.52,13.52,0.412206181296687
2007-09-09,13.61,13.61,11.56,12.56,16.5003709630821
2007-09-10,3.28,3.28,11.54,12.54,3.97657727839157
2007-09-11,3.75,3.75,11.3,12.3,4.54639170547816
2007-09-12,2.04,2.04,12.02,13.02,2.47323708778012
2007-09-13,0.41,0.41,12.42,13.42,0.497072159798946
2007-09-14,0.02,0.02,10.72,11.72,0.0242474224292169
2007-09-15,3.08,3.08,10.43,11.43,3.7341030540994
2007-09-16,1.49,1.49,9.85,10.85,1.80643297097666
2007-09-17,6.97,6.97,8.3,9.3,8.45022671658208
2007-09-18,2.29,2.29,13.3,14.3,2.77632986814533
2007-09-19,0.13,0.13,9.05,10.05,0.15760824578991
2007-09-20,1.2,1.2,8.4,9.4,1.45484534575301
2007-09-21,1.95,1.95,11.62,12.62,2.36412368684865
2007-09-22,3.31,3.31,12.96,13.96,4.01294841203539
2007-09-23,0.92,0.92,12.03,13.03,1.11538143174398
2007-09-24,0.08,0.08,12.55,13.55,0.0969896897168675
2007-09-25,0.02,0.02,14.29,15.29,0.0242474224292169
2007-09-26,6.31,6.31,13.67,14.67,7.65006177641792
2007-09-27,0.64,0.64,11.45,12.45,0.77591751773494
2007-09-28,0.02,0.02,8.94,9.94,0.0242474224292169
2007-09-29,0.05,0.05,8.71,9.71,0.0606185560730422
2007-09-30,5.17,5.17,11.67,12.67,6.26795869795256
2007-10-01,1.56,1.56,12.83,13.83,1.89129894947892
2007-10-02,3.12,3.12,11.49,12.49,3.78259789895783
2007-10-03,0.38,0.38,9.73,10.73,0.460701026155121
2007-10-04,0.4,0.4,9.88,10.88,0.484948448584338
2007-10-05,0.03,0.03,8.83,9.83,0.0363711336438253
2007-10-06,0.03,0.03,8.43,9.43,0.0363711336438253
2007-10-07,0.05,0.05,8.07,9.07,0.0606185560730422
2007-10-08,1.61,1.61,8.66,9.66,1.95191750555196
2007-10-09,0.1,0.1,7.76,8.76,0.121237112146084
2007-10-10,0,0,5.97,6.97,0
2007-10-11,0.01,0.01,5.12,6.12,0.0121237112146084
2007-10-12,6.48,6.48,2.29,3.29,7.85616486706627
2007-10-13,1.66,1.66,3.28,4.28,2.012536061625
2007-10-14,0.05,0.05,1.17,2.17,0.0606185560730422
2007-10-15,5.54,5.54,7.03,8.03,6.71653601289307
2007-10-16,0.9,0.9,9.93,10.93,1.09113400931476
2007-10-17,0.26,0.26,10.34,11.34,0.315216491579819
2007-10-18,0.03,0.03,9.12,10.12,0.0363711336438253
2007-10-19,0.01,0.01,4.66,5.66,0.0121237112146084
2007-10-20,2.57,2.57,3.82,4.82,3.11579378215437
2007-10-21,0.13,0.13,1.81,2.81,0.15760824578991
2007-10-22,0.16,0.16,4.15,5.15,0.193979379433735
2007-10-23,1.34,1.34,5.36,6.36,1.62457730275753
2007-10-24,0.1,0.1,5.06,6.06,0.121237112146084
2007-10-25,0,0,3.42,4.42,0
2007-10-26,0,0,1.91,2.91,0
2007-10-27,0.07,0.07,2.71,3.71,0.0848659785022591
2007-10-28,0.38,0.38,6.68,7.68,0.460701026155121
2007-10-29,0.1,0.1,7.9,8.9,0.121237112146084
2007-10-30,11.78,11.78,7.31,8.31,14.2817318108087
2007-10-31,1.37,1.37,6.63,7.63,1.66094843640136
2007-11-01,1.01,1.111,3.49,4.49,1.346944315943
2007-11-02,0.38,0.418,8.91,9.91,0.506771128770633
2007-11-03,0.1,0.11,2.63,3.63,0.133360823360693
2007-11-04,17.62,19.382,3.06,4.06,23.4981770761541
2007-11-05,1.27,1.397,2.39,3.39,1.6936824566808
2007-11-06,0.12,0.132,2.43,3.43,0.160032988032831
2007-11-07,6.19,6.809,3.59,4.59,8.25503496602689
2007-11-08,4.94,5.434,-0.46,0.54,6.58802467401823
2007-11-09,1.18,1.298,0.16,1.16,1.57365771565618
2007-11-10,6.09,6.699,3.35,4.35,8.12167414266619
2007-11-11,1.7,1.87,-1.06,-0.0600000000000001,2.26713399713178
2007-11-12,0.18,0.198,-0.89,0.11,0.240049482049247
2007-11-13,1.11,1.221,0.54,1.54,1.48030513930369
2007-11-14,1.64,1.804,-0.15,0.85,2.18711750311536
2007-11-15,0.23,0.253,-0.77,0.23,0.306729893729594
2007-11-16,0.01,0.011,-2.83,-1.83,0.0133360823360693
2007-11-17,0.15,0.165,-0.64,0.36,0.200041235041039
2007-11-18,0.06,0.066,-0.44,0.56,0.0800164940164157
2007-11-19,0.35,0.385,3.1,4.1,0.466762881762425
2007-11-20,0.09,0.099,2.17,3.17,0.120024741024624
2007-11-21,0.24,0.264,-0.39,0.61,0.320065976065663
2007-11-22,0.59,0.649,1.92,2.92,0.786828857828088
2007-11-23,0.75,0.825,3.46,4.46,1.0002061752052
2007-11-24,5.62,6.182,2.23,3.23,7.49487827287094
2007-11-25,0.48,0.528,-2.89,-1.89,0.640131952131326
2007-11-26,7.84,8.624,0.44,1.44,10.4554885514783
2007-11-27,0.52,0.572,-0.97,0.03,0.693476281475603
2007-11-28,0.02,0.022,-2.17,-1.17,0.0266721646721386
2007-11-29,2.21,2.431,-2.35,-1.35,2.94727419627131
2007-11-30,10.74,11.814,1.99,2.99,14.3229524289384
2007-12-01,1.8,1.98,1.12,2.12,2.40049482049247
2007-12-02,7.11,7.821,2.1,3.1,9.48195454094526
2007-12-03,1.79,1.969,3.63,4.63,2.3871587381564
2007-12-04,6.72,7.392,1.89,2.89,8.96184732983856
2007-12-05,1.84,2.024,0.5,1.5,2.45383914983675
2007-12-06,2.35,2.585,2.98,3.98,3.13397934897628
2007-12-07,0.96,1.056,7.12,8.12,1.28026390426265
2007-12-08,15.76,17.336,5.24,6.24,21.0176657616452
2007-12-09,4.04,4.444,2.3,3.3,5.38777726377199
2007-12-10,0.54,0.594,1.02,2.02,0.720148446147741
2007-12-11,5.94,6.534,3.36,4.36,7.92163290762515
2007-12-12,0.36,0.396,1.05,2.05,0.480098964098494
2007-12-13,0.01,0.011,-2.13,-1.13,0.0133360823360693
2007-12-14,0.06,0.066,-3.64,-2.64,0.0800164940164157
2007-12-15,0.01,0.011,-4.86,-3.86,0.0133360823360693
2007-12-16,0,0,-4.91,-3.91,0
2007-12-17,0.01,0.011,-4.45,-3.45,0.0133360823360693
2007-12-18,0.01,0.011,-5.23,-4.23,0.0133360823360693
2007-12-19,0.01,0.011,-5.08,-4.08,0.0133360823360693
2007-12-20,0.01,0.011,-5.3,-4.3,0.0133360823360693
2007-12-21,0,0,-1.99,-0.99,0
2007-12-22,0,0,-3.91,-2.91,0
2007-12-23,0.01,0.011,-4.64,-3.64,0.0133360823360693
2007-12-24,0.07,0.077,-1.14,-0.14,0.093352576352485
2007-12-25,0.14,0.154,1.37,2.37,0.18670515270497
2007-12-26,1.81,1.991,2.57,3.57,2.41383090282854
2007-12-27,0.8,0.88,2.26,3.26,1.06688658688554
2007-12-28,0.44,0.484,3.55,4.55,0.586787622787048
2007-12-29,2.81,3.091,5.01,6.01,3.74743913643547
2007-12-30,1.91,2.101,5.03,6.03,2.54719172618923
2007-12-31,1.04,1.144,0.85,1.85,1.38695256295121
2008-01-01,0.86,0.946,-0.46,0.54,1.14690308090196
2008-01-02,4.82,5.302,0.54,1.54,6.4279916859854
2008-01-03,1.63,1.793,-0.47,0.53,2.17378142077929
2008-01-04,2.5,2.75,-1.58,-0.58,3.33402058401732
2008-01-05,0.77,0.847,-2.53,-1.53,1.02687833987733
2008-01-06,0.94,1.034,-2,-1,1.25359173959051
2008-01-07,8.71,9.581,-0.05,0.95,11.6157277147163
2008-01-08,0.69,0.759,0.39,1.39,0.92018968118878
2008-01-09,3.38,3.718,1.05,2.05,4.50759582959142
2008-01-10,3.77,4.147,1.31,2.31,5.02770304069812
2008-01-11,1.52,1.672,1.34,2.34,2.02708451508253
2008-01-12,5.04,5.544,3.89,4.89,6.72138549737892
2008-01-13,7.65,8.415,2.69,3.69,10.202102987093
2008-01-14,1.33,1.463,1.13,2.13,1.77369895069721
2008-01-15,2.58,2.838,3.21,4.21,3.44070924270587
2008-01-16,0.36,0.396,3.4,4.4,0.480098964098494
2008-01-17,12.09,13.299,4.08,5.08,16.1233235443078
2008-01-18,0.81,0.891,4.11,5.11,1.08022266922161
2008-01-19,0.6,0.66,2.61,3.61,0.800164940164157
2008-01-20,12.07,13.277,4.52,5.52,16.0966513796356
2008-01-21,0.69,0.759,2.45,3.45,0.92018968118878
2008-01-22,1.3,1.43,0.91,1.91,1.73369070368901
2008-01-23,0.32,0.352,-0.89,0.11,0.426754634754217
2008-01-24,0.06,0.066,-3.27,-2.27,0.0800164940164157
2008-01-25,7.3,8.03,2.77,3.77,9.73534010533058
2008-01-26,1.58,1.738,3.03,4.03,2.10710100909895
2008-01-27,0.14,0.154,1.17,2.17,0.18670515270497
2008-01-28,0.01,0.011,-0.28,0.72,0.0133360823360693
2008-01-29,0.94,1.034,-0.15,0.85,1.25359173959051
2008-01-30,0.09,0.099,3.82,4.82,0.120024741024624
2008-01-31,20.16,22.176,-0.06,0.94,26.8855419895157
2008-02-01,1.56,1.716,-1.27,-0.27,2.08042884442681
2008-02-02,3.53,3.883,1.32,2.32,4.70763706463246
2008-02-03,7.53,8.283,0.18,1.18,10.0420699990602
2008-02-04,5.49,6.039,-0.56,0.44,7.32150920250204
2008-02-05,0.43,0.473,-0.29,0.71,0.573451540450979
2008-02-06,0.45,0.495,0.74,1.74,0.600123705123118
2008-02-07,7.48,8.228,2.16,3.16,9.97538958737982
2008-02-08,1.36,1.496,1.59,2.59,1.81370719770542
2008-02-09,0.34,0.374,2.54,3.54,0.453426799426356
2008-02-10,0.19,0.209,4.71,5.71,0.253385564385316
2008-02-11,0.19,0.209,3.02,4.02,0.253385564385316
2008-02-12,0.03,0.033,1.04,2.04,0.0400082470082078
2008-02-13,0.08,0.088,-0.35,0.65,0.106688658688554
2008-02-14,0.07,0.077,1.12,2.12,0.093352576352485
2008-02-15,0.03,0.033,-0.89,0.11,0.0400082470082078
2008-02-16,0.01,0.011,-3.26,-2.26,0.0133360823360693
2008-02-17,0,0,-2.72,-1.72,0
2008-02-18,0.04,0.044,2.98,3.98,0.0533443293442771
2008-02-19,0.18,0.198,3.88,4.88,0.240049482049247
2008-02-20,0.12,0.132,0.65,1.65,0.160032988032831
2008-02-21,0.06,0.066,0.76,1.76,0.0800164940164157
2008-02-22,0.16,0.176,2.67,3.67,0.213377317377109
2008-02-23,1.09,1.199,5.62,6.62,1.45363297463155
2008-02-24,0.17,0.187,3.54,4.54,0.226713399713178
2008-02-25,1.17,1.287,6.76,7.76,1.56032163332011
2008-02-26,0.06,0.066,4.15,5.15,0.0800164940164157
2008-02-27,7.16,7.876,2.94,3.94,9.54863495262561
2008-02-28,7.15,7.865,3.98,4.98,9.53529887028954
2008-02-29,0.96,1.056,2.4,3.4,1.28026390426265
2008-03-01,3.42,3.591,2.74,3.74,2.69325
2008-03-02,8.03,8.4315,1.48,2.48,6.323625
2008-03-03,3.5,3.675,1,2,2.75625
2008-03-04,1.32,1.386,0.46,1.46,1.0395
2008-03-05,0.06,0.063,-1.44,-0.44,0.04725
2008-03-06,0.2,0.21,-0.66,0.34,0.1575
2008-03-07,2.51,2.6355,3.04,4.04,1.976625
2008-03-08,0.12,0.126,1.42,2.42,0.0945
2008-03-09,2.66,2.793,3.74,4.74,2.09475
2008-03-10,7.49,7.8645,4.57,5.57,5.898375
2008-03-11,7.99,8.3895,4.71,5.71,6.292125
2008-03-12,0.52,0.546,4.34,5.34,0.4095
2008-03-13,4.02,4.221,4.23,5.23,3.16575
2008-03-14,4.28,4.494,2.63,3.63,3.3705
2008-03-15,1.14,1.197,2.14,3.14,0.89775
2008-03-16,0.75,0.7875,1.82,2.82,0.590625
2008-03-17,0.79,0.8295,1.74,2.74,0.622125
2008-03-18,3.14,3.297,-0.04,0.96,2.47275
2008-03-19,5.64,5.922,-0.06,0.94,4.4415
2008-03-20,3.09,3.2445,-1.43,-0.43,2.433375
2008-03-21,0.52,0.546,-4.75,-3.75,0.4095
2008-03-22,0.73,0.7665,-3.72,-2.72,0.574875
