"Date","OriginalPrecipitation","DeltaShiftPrecipitation","OriginalTemperature","DeltaShiftTemperature","ScenarioPrecipitation"
2005-04-17,0.04,0.042,6.83,7.83,0.042
2005-04-18,0,0,6.04,7.04,0
2005-04-19,0.49,0.5145,3.83,4.83,0.5145
2005-04-20,0.17,0.1785,1.95,2.95,0.1785
2005-04-21,0.13,0.1365,1.03,2.03,0.1365
2005-04-22,1.45,1.5225,2.55,3.55,1.5225
2005-04-23,0.27,0.2835,2.23,3.23,0.2835
2005-04-24,0.01,0.0105,4.34,5.34,0.0105
2005-04-25,0,0,5.08,6.08,0
2005-04-26,0,0,6.19,7.19,0
2005-04-27,0,0,6.54,7.54,0
2005-04-28,0,0,6.9,7.9,0
2005-04-29,0,0,8.45,9.45,0
2005-04-30,0,0,10.16,11.16,0
2005-05-01,1.6,1.68,9.22,10.22,1.68
2005-05-02,1.17,1.2285,8.79,9.79,1.2285
2005-05-03,1.86,1.953,8.8,9.8,1.953
2005-05-04,20.31,21.3255,8.59,9.59,26.527105176624
2005-05-05,2.15,2.2575,10.49,11.49,2.2575
2005-05-06,0.17,0.1785,8.94,9.94,0.1785
2005-05-07,5.11,5.3655,8.88,9.88,5.3655
2005-05-08,6.19,6.4995,7.73,8.73,6.4995
2005-05-09,1.29,1.3545,7.85,8.85,1.3545
2005-05-10,7.73,8.1165,6.92,7.92,8.1165
2005-05-11,0.88,0.924,7.7,8.7,0.924
2005-05-12,0.14,0.147,9.94,10.94,0.147
2005-05-13,0.91,0.9555,10.73,11.73,0.9555
2005-05-14,0.19,0.1995,9.9,10.9,0.1995
2005-05-15,0.14,0.147,10.53,11.53,0.147
2005-05-16,0.01,0.0105,12.6,13.6,0.0105
2005-05-17,1.34,1.407,10.99,11.99,1.407
2005-05-18,2.69,2.8245,8.46,9.46,2.8245
2005-05-19,6.99,7.3395,7.31,8.31,7.3395
2005-05-20,1.34,1.407,8.97,9.97,1.407
2005-05-21,0.55,0.5775,10.34,11.34,0.5775
2005-05-22,1.45,1.5225,11.56,12.56,1.5225
2005-05-23,0.33,0.3465,13.44,14.44,0.3465
2005-05-24,0.94,0.987,14.68,15.68,0.987
2005-05-25,12.57,13.1985,13.68,14.68,9.08837837056972
2005-05-26,3.74,3.927,13.02,14.02,3.927
2005-05-27,2.14,2.247,15.76,16.76,2.247
2005-05-28,0.14,0.147,16.21,17.21,0.147
2005-05-29,4.36,4.578,12.43,13.43,4.578
2005-05-30,1.28,1.344,12.78,13.78,1.344
2005-05-31,2.76,2.898,10.97,11.97,2.898
2005-06-01,0.33,0.297,9.58,10.58,0.297
2005-06-02,1.79,1.611,10.17,11.17,1.611
2005-06-03,2.91,2.619,10.35,11.35,2.619
2005-06-04,1.76,1.584,11.12,12.12,1.584
2005-06-05,27.21,24.489,11.52,12.52,32.4379188139116
2005-06-06,7.42,6.678,11.31,12.31,6.678
2005-06-07,1.03,0.927,11.31,12.31,0.927
2005-06-08,0.36,0.324,10.32,11.32,0.324
2005-06-09,0.02,0.018,11.97,12.97,0.018
2005-06-10,0,0,15.64,16.64,0
2005-06-11,14.23,12.807,11.39,12.39,8.20443166465198
2005-06-12,4.59,4.131,11.41,12.41,4.131
2005-06-13,11.66,10.494,12.36,13.36,10.494
2005-06-14,1.07,0.963,12.14,13.14,0.963
2005-06-15,0.09,0.081,14.63,15.63,0.081
2005-06-16,0,0,16.43,17.43,0
2005-06-17,0.19,0.171,18.21,19.21,0.171
2005-06-18,2.08,1.872,17.55,18.55,1.872
2005-06-19,1.32,1.188,16.29,17.29,1.188
2005-06-20,0.07,0.063,16.18,17.18,0.063
2005-06-21,0.11,0.099,18.75,19.75,0.099
2005-06-22,2.42,2.178,20.01,21.01,2.178
2005-06-23,8.7,7.83,17.92,18.92,7.83
2005-06-24,0.7,0.63,19.13,20.13,0.63
2005-06-25,0.02,0.018,19.88,20.88,0.018
2005-06-26,5.64,5.076,13.47,14.47,5.076
2005-06-27,0.32,0.288,14.97,15.97,0.288
2005-06-28,1.24,1.116,15.62,16.62,1.116
2005-06-29,0.19,0.171,14.29,15.29,0.171
2005-06-30,1.2,1.08,12.72,13.72,1.08
2005-07-01,0.31,0.279,14.29,15.29,0.279
2005-07-02,1.73,1.557,16.03,17.03,1.557
2005-07-03,0.15,0.135,17.91,18.91,0.135
2005-07-04,0.08,0.072,19.25,20.25,0.072
2005-07-05,0.01,0.009,19.45,20.45,0.009
2005-07-06,0,0,19.81,20.81,0
2005-07-07,0.04,0.036,21,22,0.036
2005-07-08,0.23,0.207,22.13,23.13,0.207
2005-07-09,1.34,1.206,23.17,24.17,1.206
2005-07-10,2.97,2.673,21.56,22.56,2.673
2005-07-11,0.3,0.27,22.22,23.22,0.27
2005-07-12,0,0,23.52,24.52,0
2005-07-13,0,0,25.1,26.1,0
2005-07-14,0.11,0.099,21.86,22.86,0.099
2005-07-15,2.82,2.538,18.02,19.02,2.538
2005-07-16,2.48,2.232,18.4,19.4,2.232
2005-07-17,13.4,12.06,17.7,18.7,6.77158439927952
2005-07-18,1.64,1.476,17.41,18.41,1.476
2005-07-19,2.62,2.358,17.96,18.96,2.358
2005-07-20,4.69,4.221,17.85,18.85,4.221
2005-07-21,8.5,7.65,16.62,17.62,7.65
2005-07-22,4.66,4.194,16.19,17.19,4.194
2005-07-23,18.55,16.695,15.79,16.79,16.5615021541762
2005-07-24,29.64,26.676,16.01,17.01,36.3332578424167
2005-07-25,7.93,7.137,15.86,16.86,7.137
2005-07-26,2.06,1.854,15.98,16.98,1.854
2005-07-27,24.46,22.014,16.31,17.31,28.1081440392119
2005-07-28,2.85,2.565,16.53,17.53,2.565
2005-07-29,0.6,0.54,17.18,18.18,0.54
2005-07-30,0.08,0.072,17.18,18.18,0.072
2005-07-31,0.99,0.891,16.3,17.3,0.891
2005-08-01,4.99,4.491,15.72,16.72,4.491
2005-08-02,9.82,8.838,15.61,16.61,8.838
2005-08-03,1.28,1.152,16.75,17.75,1.152
2005-08-04,1.17,1.053,16.34,17.34,1.053
2005-08-05,5.93,5.337,16.19,17.19,5.337
2005-08-06,0.88,0.792,15.42,16.42,0.792
2005-08-07,13.05,11.745,14.29,15.29,6.24747115719997
2005-08-08,24.43,21.987,13.43,14.43,28.0128084545697
2005-08-09,1.91,1.719,14.59,15.59,1.719
2005-08-10,3.1,2.79,17.33,18.33,2.79
2005-08-11,33.18,29.862,16.71,17.71,41.9918478731734
2005-08-12,10.94,9.846,15.51,16.51,9.846
2005-08-13,0.9,0.81,16.75,17.75,0.81
2005-08-14,0.75,0.675,16.38,17.38,0.675
2005-08-15,1.92,1.728,15.46,16.46,1.728
2005-08-16,1.88,1.692,16.05,17.05,1.692
2005-08-17,1.43,1.287,16.13,17.13,1.287
2005-08-18,0.09,0.081,15.41,16.41,0.081
2005-08-19,0,0,16.62,17.62,0
2005-08-20,0.04,0.036,18.02,19.02,0.036
2005-08-21,0,0,18.32,19.32,0
2005-08-22,0.03,0.027,17.55,18.55,0.027
2005-08-23,0,0,16.89,17.89,0
2005-08-24,0,0,16.46,17.46,0
2005-08-25,0.91,0.819,17.28,18.28,0.819
2005-08-26,2.67,2.403,16.8,17.8,2.403
2005-08-27,42.63,38.367,14.43,15.43,55.5706085138646
2005-08-28,2.21,1.989,13.21,14.21,1.989
2005-08-29,1.02,0.918,13.82,14.82,0.918
2005-08-30,0.16,0.144,16.32,17.32,0.144
2005-08-31,0.01,0.009,15.26,16.26,0.009
2005-09-01,0,0,14.65,15.65,0
2005-09-02,0,0,15.17,16.17,0
2005-09-03,0,0,15.34,16.34,0
2005-09-04,0.37,0.37,14.96,15.96,0.37
2005-09-05,0.07,0.07,13.95,14.95,0.07
2005-09-06,0.02,0.02,15.86,16.86,0.02
2005-09-07,0,0,16.37,17.37,0
2005-09-08,2.09,2.09,16.62,17.62,2.09
2005-09-09,0.48,0.48,17.57,18.57,0.48
2005-09-10,0.02,0.02,14.14,15.14,0.02
2005-09-11,0,0,11.4,12.4,0
2005-09-12,0,0,10.1,11.1,0
2005-09-13,3.34,3.34,11.96,12.96,3.34
2005-09-14,0.31,0.31,11.68,12.68,0.31
2005-09-15,5.84,5.84,14.83,15.83,5.84
2005-09-16,2.6,2.6,9.13,10.13,2.6
2005-09-17,0.18,0.18,7.58,8.58,0.18
2005-09-18,0,0,7.59,8.59,0
2005-09-19,0.11,0.11,11.25,12.25,0.11
2005-09-20,0.01,0.01,13.97,14.97,0.01
2005-09-21,0.22,0.22,15.05,16.05,0.22
2005-09-22,0.02,0.02,12.65,13.65,0.02
2005-09-23,0,0,12.42,13.42,0
2005-09-24,0.05,0.05,13.77,14.77,0.05
2005-09-25,0.04,0.04,14.47,15.47,0.04
2005-09-26,0.37,0.37,13.7,14.7,0.37
2005-09-27,0.26,0.26,14.41,15.41,0.26
2005-09-28,0.13,0.13,14.39,15.39,0.13
2005-09-29,14.31,14.31,12.9,13.9,11.544758144992
2005-09-30,0.89,0.89,10.04,11.04,0.89
2005-10-01,0.07,0.07,9.75,10.75,0.07
2005-10-02,0.01,0.01,11.26,12.26,0.01
2005-10-03,0.56,0.56,11.5,12.5,0.56
2005-10-04,0.13,0.13,10.79,11.79,0.13
2005-10-05,0.01,0.01,10.56,11.56,0.01
2005-10-06,0,0,9.84,10.84,0
2005-10-07,0,0,10.37,11.37,0
2005-10-08,0.07,0.07,10.79,11.79,0.07
2005-10-09,0.01,0.01,10.98,11.98,0.01
2005-10-10,0.29,0.29,12.16,13.16,0.29
2005-10-11,0.04,0.04,10.68,11.68,0.04
2005-10-12,0,0,12.28,13.28,0
2005-10-13,0,0,10.7,11.7,0
2005-10-14,0.04,0.04,10.14,11.14,0.04
2005-10-15,0.08,0.08,9.06,10.06,0.08
2005-10-16,0.01,0.01,6.71,7.71,0.01
2005-10-17,0.05,0.05,5.12,6.12,0.05
2005-10-18,0.13,0.13,4.04,5.04,0.13
2005-10-19,0.01,0.01,2.39,3.39,0.01
2005-10-20,0.01,0.01,0.18,1.18,0.01
2005-10-21,0.23,0.23,3.1,4.1,0.23
2005-10-22,0.47,0.47,8.59,9.59,0.47
2005-10-23,20.6,20.6,6.38,7.38,25.0698633085923
2005-10-24,6.98,6.98,2.89,3.89,6.98
2005-10-25,0.64,0.64,-0.64,0.36,0.64
2005-10-26,9.3,9.3,1.42,2.42,9.3
2005-10-27,2.89,2.89,4.58,5.58,2.89
2005-10-28,0.1,0.1,1.93,2.93,0.1
2005-10-29,0.27,0.27,7.05,8.05,0.27
2005-10-30,0.9,0.9,7.21,8.21,0.9
2005-10-31,1.65,1.65,6.7,7.7,1.65
2005-11-01,0.11,0.121,6.97,7.97,0.121
2005-11-02,0.01,0.011,6.5,7.5,0.011
2005-11-03,0.81,0.891,8.28,9.28,0.891
2005-11-04,5.93,6.523,7.26,8.26,6.523
2005-11-05,2.01,2.211,10.83,11.83,2.211
2005-11-06,5.69,6.259,9.74,10.74,6.259
2005-11-07,4.04,4.444,8.93,9.93,4.444
2005-11-08,0.91,1.001,9.65,10.65,1.001
2005-11-09,0.07,0.077,7.97,8.97,0.077
2005-11-10,0.18,0.198,7.98,8.98,0.198
2005-11-11,0.17,0.187,8.25,9.25,0.187
2005-11-12,0.03,0.033,6.45,7.45,0.033
2005-11-13,1.15,1.265,9.75,10.75,1.265
2005-11-14,0.29,0.319,8.12,9.12,0.319
2005-11-15,2.35,2.585,8.13,9.13,2.585
2005-11-16,3.04,3.344,5.72,6.72,3.344
2005-11-17,0.19,0.209,-1.55,-0.55,0.209
2005-11-18,0.01,0.011,-3.41,-2.41,0.011
2005-11-19,0,0,-3.21,-2.21,0
2005-11-20,0.25,0.275,-1.62,-0.62,0.275
2005-11-21,0.1,0.11,-1.13,-0.13,0.11
2005-11-22,0.02,0.022,-2.42,-1.42,0.022
2005-11-23,0.07,0.077,0.36,1.36,0.077
2005-11-24,0.21,0.231,3.06,4.06,0.231
2005-11-25,0.14,0.154,3.88,4.88,0.154
2005-11-26,2.17,2.387,1.82,2.82,2.387
2005-11-27,6.15,6.765,0.52,1.52,6.765
2005-11-28,1.57,1.727,-0.7,0.3,1.727
2005-11-29,1.51,1.661,-1.56,-0.56,1.661
2005-11-30,0.39,0.429,-3.52,-2.52,0.429
2005-12-01,0.33,0.363,-4.03,-3.03,0.363
2005-12-02,0.2,0.22,-4.43,-3.43,0.22
2005-12-03,0.06,0.066,-0.09,0.91,0.066
2005-12-04,0.3,0.33,-0.23,0.77,0.33
2005-12-05,1.4,1.54,0.6,1.6,1.54
2005-12-06,5.34,5.874,0.82,1.82,5.874
2005-12-07,5.45,5.995,1.62,2.62,5.995
2005-12-08,3.43,3.773,1.44,2.44,3.773
2005-12-09,1.11,1.221,0.03,1.03,1.221
2005-12-10,0.14,0.154,-1.76,-0.76,0.154
2005-12-11,0.39,0.429,-0.69,0.31,0.429
2005-12-12,0.23,0.253,3.05,4.05,0.253
2005-12-13,0.02,0.022,2.51,3.51,0.022
2005-12-14,0,0,0.84,1.84,0
2005-12-15,0,0,-1.19,-0.19,0
2005-12-16,4.46,4.906,-0.23,0.77,4.906
2005-12-17,0.23,0.253,-2.77,-1.77,0.253
2005-12-18,0.48,0.528,-4.71,-3.71,0.528
2005-12-19,0.67,0.737,-6.16,-5.16,0.737
2005-12-20,0.42,0.462,-4.67,-3.67,0.462
2005-12-21,4.12,4.532,-2.36,-1.36,4.532
2005-12-22,0.4,0.44,-3.47,-2.47,0.44
2005-12-23,1.6,1.76,-0.42,0.58,1.76
2005-12-24,1.46,1.606,-0.14,0.86,1.606
2005-12-25,0.78,0.858,0.37,1.37,0.858
2005-12-26,1.64,1.804,-1.07,-0.0700000000000001,1.804
2005-12-27,5.48,6.028,-2.03,-1.03,6.028
2005-12-28,0.52,0.572,-3.53,-2.53,0.572
2005-12-29,1.18,1.298,-3.17,-2.17,1.298
2005-12-30,5.4,5.94,-2.18,-1.18,5.94
2005-12-31,2.96,3.256,-1.04,-0.04,3.256
2006-01-01,2.24,2.464,-3.71,-2.71,2.464
2006-01-02,0.39,0.429,-5.9,-4.9,0.429
2006-01-03,0.01,0.011,-10.23,-9.23,0.011
2006-01-04,0.04,0.044,-8.47,-7.47,0.044
2006-01-05,0.11,0.121,-6.28,-5.28,0.121
2006-01-06,0.23,0.253,-3.41,-2.41,0.253
2006-01-07,0.23,0.253,-2.59,-1.59,0.253
2006-01-08,0.03,0.033,-2.29,-1.29,0.033
2006-01-09,0.22,0.242,-2.94,-1.94,0.242
2006-01-10,0.06,0.066,-5.08,-4.08,0.066
2006-01-11,0.4,0.44,-3.22,-2.22,0.44
2006-01-12,0.54,0.594,3.26,4.26,0.594
2006-01-13,0.03,0.033,1.35,2.35,0.033
2006-01-14,0,0,0.79,1.79,0
2006-01-15,0.03,0.033,-1.79,-0.79,0.033
2006-01-16,0.11,0.121,-0.76,0.24,0.121
2006-01-17,0.09,0.099,-3.17,-2.17,0.099
2006-01-18,0.79,0.869,-2.05,-1.05,0.869
2006-01-19,2.83,3.113,-3.83,-2.83,3.113
2006-01-20,0.74,0.814,-8.45,-7.45,0.814
2006-01-21,3.88,4.268,-7.81,-6.81,4.268
2006-01-22,4.43,4.873,-8.35,-7.35,4.873
2006-01-23,0.2,0.22,-12.7,-11.7,0.22
2006-01-24,1.03,1.133,-5.68,-4.68,1.133
2006-01-25,0.44,0.484,-2.02,-1.02,0.484
2006-01-26,0.92,1.012,-1.32,-0.32,1.012
2006-01-27,0.06,0.066,-4.34,-3.34,0.066
2006-01-28,0,0,-2.63,-1.63,0
2006-01-29,0.01,0.011,-0.59,0.41,0.011
2006-01-30,0,0,-0.05,0.95,0
2006-01-31,0.57,0.627,2.88,3.88,0.627
2006-02-01,0.09,0.099,3.4,4.4,0.099
2006-02-02,0,0,2.24,3.24,0
2006-02-03,0.36,0.396,0.51,1.51,0.396
2006-02-04,0.93,1.023,-2.54,-1.54,1.023
2006-02-05,0.55,0.605,-8.04,-7.04,0.605
2006-02-06,0.14,0.154,-9.46,-8.46,0.154
2006-02-07,5.24,5.764,-6.43,-5.43,5.764
2006-02-08,4.65,5.115,-1.7,-0.7,5.115
2006-02-09,1.46,1.606,-2.87,-1.87,1.606
2006-02-10,7.16,7.876,-1.24,-0.24,7.876
2006-02-11,1.12,1.232,-5.5,-4.5,1.232
2006-02-12,0.14,0.154,-7.13,-6.13,0.154
2006-02-13,0.34,0.374,-2.82,-1.82,0.374
2006-02-14,0.03,0.033,-6.83,-5.83,0.033
2006-02-15,0.01,0.011,-5.86,-4.86,0.011
2006-02-16,0.65,0.715,-1.63,-0.63,0.715
2006-02-17,0.93,1.023,-2.19,-1.19,1.023
2006-02-18,2.12,2.332,-4.23,-3.23,2.332
2006-02-19,1.94,2.134,-3.31,-2.31,2.134
2006-02-20,5.81,6.391,-0.57,0.43,6.391
2006-02-21,0.76,0.836,-0.82,0.18,0.836
2006-02-22,0.14,0.154,-4.23,-3.23,0.154
2006-02-23,3.88,4.268,-2.31,-1.31,4.268
2006-02-24,6.18,6.798,-0.02,0.98,6.798
2006-02-25,0.34,0.374,-1.34,-0.34,0.374
2006-02-26,0.08,0.088,-2.07,-1.07,0.088
2006-02-27,0.33,0.363,-6.55,-5.55,0.363
2006-02-28,0.64,0.704,-7.56,-6.56,0.704
2006-03-01,3.24,3.402,-5.52,-4.52,3.402
2006-03-02,2.32,2.436,-3.47,-2.47,2.436
2006-03-03,2.14,2.247,-5.12,-4.12,2.247
2006-03-04,2.48,2.604,-8.05,-7.05,2.604
2006-03-05,2.63,2.7615,-7.5,-6.5,2.7615
2006-03-06,1.6,1.68,-5.87,-4.87,1.68
2006-03-07,0.44,0.462,-7.78,-6.78,0.462
2006-03-08,0.04,0.042,-11.11,-10.11,0.042
2006-03-09,0.05,0.0525,-8.32,-7.32,0.0525
2006-03-10,0.55,0.5775,-9.1,-8.1,0.5775
2006-03-11,0.54,0.567,-10.16,-9.16,0.567
2006-03-12,0.45,0.4725,-6.95,-5.95,0.4725
2006-03-13,0.77,0.8085,-5.69,-4.69,0.8085
2006-03-14,0.04,0.042,-8.73,-7.73,0.042
2006-03-15,2.04,2.142,-5.79,-4.79,2.142
2006-03-16,0.75,0.7875,-2.6,-1.6,0.7875
2006-03-17,0.04,0.042,-3.53,-2.53,0.042
2006-03-18,0,0,-3.82,-2.82,0
2006-03-19,0,0,0.11,1.11,0
2006-03-20,0.78,0.819,-0.88,0.12,0.819
2006-03-21,0.46,0.483,-5.69,-4.69,0.483
2006-03-22,0.06,0.063,-6.61,-5.61,0.063
2006-03-23,0.61,0.6405,-5.54,-4.54,0.6405
2006-03-24,0.12,0.126,-5.74,-4.74,0.126
2006-03-25,0.01,0.0105,-6.37,-5.37,0.0105
2006-03-26,0,0,-4.5,-3.5,0
2006-03-27,0,0,-3.17,-2.17,0
2006-03-28,2.54,2.667,0.26,1.26,2.667
2006-03-29,3.21,3.3705,1.7,2.7,3.3705
2006-03-30,4.36,4.578,2.29,3.29,4.578
2006-03-31,3.48,3.654,2.4,3.4,3.654
2006-04-01,8.53,8.9565,-0.89,0.11,8.9565
2006-04-02,0.62,0.651,-0.88,0.12,0.651
2006-04-03,6.11,6.4155,1.02,2.02,6.4155
2006-04-04,0.89,0.9345,2.27,3.27,0.9345
2006-04-05,3.14,3.297,1.53,2.53,3.297
2006-04-06,0.74,0.777,0.54,1.54,0.777
2006-04-07,0.23,0.2415,0.71,1.71,0.2415
2006-04-08,2.69,2.8245,3.61,4.61,2.8245
2006-04-09,2.85,2.9925,3.43,4.43,2.9925
2006-04-10,2.05,2.1525,2.9,3.9,2.1525
2006-04-11,0.59,0.6195,2.92,3.92,0.6195
2006-04-12,0.05,0.0525,3.06,4.06,0.0525
2006-04-13,0.07,0.0735,2.79,3.79,0.0735
2006-04-14,1.7,1.785,3.4,4.4,1.785
2006-04-15,2.05,2.1525,4.82,5.82,2.1525
2006-04-16,0.18,0.189,5.65,6.65,0.189
2006-04-17,0.46,0.483,6.17,7.17,0.483
2006-04-18,3.55,3.7275,6.04,7.04,3.7275
2006-04-19,0.72,0.756,6.03,7.03,0.756
2006-04-20,0.4,0.42,6.11,7.11,0.42
2006-04-21,11.95,12.5475,2.91,3.91,7.68221237613474
2006-04-22,0.87,0.9135,4.71,5.71,0.9135
2006-04-23,0.02,0.021,5.27,6.27,0.021
2006-04-24,0,0,6.67,7.67,0
2006-04-25,2.05,2.1525,7.66,8.66,2.1525
2006-04-26,0.42,0.441,8.4,9.4,0.441
2006-04-27,0.03,0.0315,8.27,9.27,0.0315
2006-04-28,4.7,4.935,7.68,8.68,4.935
2006-04-29,10.81,11.3505,6.97,7.97,5.48237883703871
2006-04-30,9.51,9.9855,8.5,9.5,9.9855
2006-05-01,0.43,0.4515,8.64,9.64,0.4515
2006-05-02,0,0,8.63,9.63,0
2006-05-03,3.9,4.095,8.72,9.72,4.095
2006-05-04,0.47,0.4935,9.83,10.83,0.4935
2006-05-05,0.02,0.021,11.64,12.64,0.021
2006-05-06,0,0,12.85,13.85,0
2006-05-07,0,0,13.39,14.39,0
2006-05-08,0,0,14.34,15.34,0
2006-05-09,0,0,15.82,16.82,0
2006-05-10,0,0,14.36,15.36,0
2006-05-11,0,0,13.21,14.21,0
2006-05-12,0.98,1.029,14.57,15.57,1.029
2006-05-13,0.34,0.357,14.59,15.59,0.357
2006-05-14,2.24,2.352,10.97,11.97,2.352
2006-05-15,0.66,0.693,9.44,10.44,0.693
2006-05-16,0.29,0.3045,8.24,9.24,0.3045
2006-05-17,0.37,0.3885,7.86,8.86,0.3885
2006-05-18,3.28,3.444,6.97,7.97,3.444
2006-05-19,4.46,4.683,7.99,8.99,4.683
2006-05-20,1.27,1.3335,9.51,10.51,1.3335
2006-05-21,1.85,1.9425,9.81,10.81,1.9425
2006-05-22,6.28,6.594,11.35,12.35,6.594
2006-05-23,5.62,5.901,11.57,12.57,5.901
2006-05-24,7.52,7.896,11.79,12.79,7.896
2006-05-25,0.54,0.567,10.92,11.92,0.567
2006-05-26,9.64,10.122,8.57,9.57,10.122
2006-05-27,16.86,17.703,9.31,10.31,18.8478691641178
2006-05-28,1.13,1.1865,9.56,10.56,1.1865
2006-05-29,2.88,3.024,9.66,10.66,3.024
2006-05-30,8.4,8.82,9.57,10.57,8.82
2006-05-31,5.82,6.111,9.18,10.18,6.111
2006-06-01,3.71,3.339,9.44,10.44,3.339
2006-06-02,0.49,0.441,10.12,11.12,0.441
2006-06-03,0.01,0.009,13.64,14.64,0.009
2006-06-04,0.62,0.558,14.56,15.56,0.558
2006-06-05,0.09,0.081,12.67,13.67,0.081
2006-06-06,1.51,1.359,11.55,12.55,1.359
2006-06-07,0.45,0.405,10.29,11.29,0.405
2006-06-08,1.51,1.359,11.93,12.93,1.359
2006-06-09,0.2,0.18,14.97,15.97,0.18
2006-06-10,0.17,0.153,17.85,18.85,0.153
2006-06-11,0.01,0.009,17.83,18.83,0.009
2006-06-12,0,0,19.95,20.95,0
2006-06-13,0,0,22.06,23.06,0
2006-06-14,0,0,22.88,23.88,0
2006-06-15,0.4,0.36,18.35,19.35,0.36
2006-06-16,0.04,0.036,15.72,16.72,0.036
2006-06-17,0,0,19.56,20.56,0
2006-06-18,0,0,20.97,21.97,0
2006-06-19,0.01,0.009,20.59,21.59,0.009
2006-06-20,0.52,0.468,20.4,21.4,0.468
2006-06-21,3.63,3.267,19.13,20.13,3.267
2006-06-22,2.17,1.953,17.81,18.81,1.953
2006-06-23,6.22,5.598,16.71,17.71,5.598
2006-06-24,1.32,1.188,15.42,16.42,1.188
2006-06-25,0.13,0.117,16.24,17.24,0.117
2006-06-26,0.49,0.441,17.44,18.44,0.441
2006-06-27,2.01,1.809,16.78,17.78,1.809
2006-06-28,15.99,14.391,12.67,13.67,11.8064245026705
2006-06-29,3.6,3.24,14.13,15.13,3.24
2006-06-30,0.23,0.207,17.36,18.36,0.207
2006-07-01,0,0,19.97,20.97,0
2006-07-02,0,0,20.48,21.48,0
2006-07-03,0,0,21.15,22.15,0
2006-07-04,0,0,22.24,23.24,0
2006-07-05,1,0.9,21.61,22.61,0.9
2006-07-06,0.34,0.306,22.07,23.07,0.306
2006-07-07,0.01,0.009,23.8,24.8,0.009
2006-07-08,0.68,0.612,24.3,25.3,0.612
2006-07-09,1.24,1.116,22.31,23.31,1.116
2006-07-10,0.29,0.261,20.39,21.39,0.261
2006-07-11,7.09,6.381,20.31,21.31,6.381
2006-07-12,1.99,1.791,19.19,20.19,1.791
2006-07-13,0.61,0.549,18.57,19.57,0.549
2006-07-14,0.08,0.072,18.21,19.21,0.072
2006-07-15,0.01,0.009,17.29,18.29,0.009
2006-07-16,0,0,16.02,17.02,0
2006-07-17,0,0,19.86,20.86,0
2006-07-18,0.1,0.09,20.76,21.76,0.09
2006-07-19,0.03,0.027,18.6,19.6,0.027
2006-07-20,0,0,16.96,17.96,0
2006-07-21,3.59,3.231,17.82,18.82,3.231
2006-07-22,3.79,3.411,20.93,21.93,3.411
2006-07-23,3.71,3.339,20.42,21.42,3.339
2006-07-24,3.48,3.132,20.07,21.07,3.132
2006-07-25,4.9,4.41,20.97,21.97,4.41
2006-07-26,0.69,0.621,22.39,23.39,0.621
2006-07-27,0.01,0.009,21.39,22.39,0.009
2006-07-28,0.83,0.747,21.88,22.88,0.747
2006-07-29,4.32,3.888,22.19,23.19,3.888
2006-07-30,10.89,9.801,18.9,19.9,9.801
2006-07-31,0.78,0.702,19.88,20.88,0.702
2006-08-01,0.98,0.882,19.96,20.96,0.882
2006-08-02,16.61,14.949,19.56,20.56,13.0151110863621
2006-08-03,5.9,5.31,18.38,19.38,5.31
2006-08-04,0.56,0.504,19.3,20.3,0.504
2006-08-05,0.45,0.405,19.24,20.24,0.405
2006-08-06,0.04,0.036,20.5,21.5,0.036
2006-08-07,0,0,22.34,23.34,0
2006-08-08,0.01,0.009,22.46,23.46,0.009
2006-08-09,0,0,21.4,22.4,0
2006-08-10,0.25,0.225,19.92,20.92,0.225
2006-08-11,0.02,0.018,19.92,20.92,0.018
2006-08-12,1.83,1.647,18.14,19.14,1.647
2006-08-13,1.14,1.026,19.36,20.36,1.026
2006-08-14,3.25,2.925,18.71,19.71,2.925
2006-08-15,6.89,6.201,18.15,19.15,6.201
2006-08-16,19.12,17.208,17.35,18.35,17.5864041433922
2006-08-17,19.91,17.919,16.22,17.22,19.4256098251746
2006-08-18,1.99,1.791,17.67,18.67,1.791
2006-08-19,0.3,0.27,18.75,19.75,0.27
2006-08-20,0.26,0.234,18.61,19.61,0.234
2006-08-21,3.21,2.889,17.6,18.6,2.889
2006-08-22,6.92,6.228,16.65,17.65,6.228
2006-08-23,12.35,11.115,16.76,17.76,11.115
2006-08-24,26.99,24.291,15.8,16.8,32.0374748939685
2006-08-25,2.7,2.43,17.75,18.75,2.43
2006-08-26,1.53,1.377,17,18,1.377
2006-08-27,0.78,0.702,17.28,18.28,0.702
2006-08-28,3.96,3.564,16.89,17.89,3.564
2006-08-29,7,6.3,15.54,16.54,6.3
2006-08-30,0.71,0.639,15.39,16.39,0.639
2006-08-31,0.16,0.144,16.22,17.22,0.144
2006-09-01,0.02,0.02,16.8,17.8,0.02
2006-09-02,1.45,1.45,16.16,17.16,1.45
2006-09-03,1.86,1.86,15.78,16.78,1.86
2006-09-04,9.06,9.06,15.39,16.39,9.06
2006-09-05,0.68,0.68,15.19,16.19,0.68
2006-09-06,0.64,0.64,15.44,16.44,0.64
2006-09-07,0.09,0.09,14.88,15.88,0.09
2006-09-08,14.25,14.25,12.09,13.09,11.3864367511508
2006-09-09,3.2,3.2,10.8,11.8,3.2
2006-09-10,0.41,0.41,13.91,14.91,0.41
2006-09-11,0.32,0.32,14.24,15.24,0.32
2006-09-12,0.02,0.02,13.93,14.93,0.02
2006-09-13,0,0,15.73,16.73,0
